Tiempo (s),Modo Operacion,X (mm),Y (mm),Z (mm),J1 (deg),J2 (deg),J3 (deg),J4 (deg),J5 (deg),J6 (deg),Vacuum Activo,Payload (kg),I_J1 (A),I_J2 (A),I_J3 (A),I_J4 (A),I_J5 (A),I_J6 (A),T_J1 (C),T_J2 (C),T_J3 (C),T_J4 (C),T_J5 (C),T_J6 (C)
36.8298,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.56,26.11,25.05,25.05,25.05
36.8631,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.56,26.11,25.05,25.05,25.05
36.8964,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.56,26.11,25.05,25.05,25.05
36.9297,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.11,25.05,25.05,25.05
36.963,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.11,25.05,25.05,25.05
36.9963,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.11,25.05,25.05,25.05
37.0296,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.0629,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.0962,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.1295,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.1628,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.1961,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.2294,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.2627,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.57,26.12,25.05,25.05,25.05
37.296,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.3293,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.3626,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.3959,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.4292,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.4625,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.4958,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.5291,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.5624,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.5957,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.629,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.6623,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.58,26.12,25.05,25.05,25.05
37.6956,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.7289,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.7622,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.7955,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.8288,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.8621,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.8954,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.9287,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.962,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
37.9953,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
38.0286,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
38.0619,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.59,26.12,25.05,25.05,25.05
38.0952,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.1285,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.1618,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.1951,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.2284,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.2617,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.295,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.12,25.05,25.05,25.05
38.3283,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.3616,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.3949,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.4282,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.4615,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.4948,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.6,26.13,25.05,25.05,25.05
38.5281,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.5614,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.5947,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.628,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.6613,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.6946,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.7279,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.7612,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.7945,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.8278,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.8611,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.8944,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.9277,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.61,26.13,25.05,25.05,25.05
38.961,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
38.9943,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.0276,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.0609,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.0942,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.1275,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.1608,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.1941,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.2274,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.2607,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.294,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.3273,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.3606,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.62,26.13,25.05,25.05,25.05
39.3939,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.4272,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.4605,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.4938,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.5271,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.5604,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.5937,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.627,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.6603,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.13,25.05,25.05,25.05
39.6936,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.14,25.05,25.05,25.05
39.7269,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.14,25.05,25.05,25.05
39.7602,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.14,25.05,25.05,25.05
39.7935,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.63,26.14,25.05,25.05,25.05
39.8268,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
39.8601,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
39.8934,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
39.9267,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
39.96,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
39.9933,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.0266,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.0599,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.0932,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.1265,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.1598,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.1931,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.2264,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.2597,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.64,26.14,25.05,25.05,25.05
40.293,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.3263,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.3596,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.3929,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.4262,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.4595,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.4928,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.5261,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.5594,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.5927,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.626,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.6593,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.6926,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.7259,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.7592,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.65,26.14,25.05,25.05,25.05
40.7925,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.8258,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.8591,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.8924,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.9257,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.959,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
40.9923,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
41.0256,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
41.0589,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
41.0922,MANUAL (JOG),2345.0,0.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,4.0,2.5,0.5,0.5,0.5,25.79,28.66,26.14,25.05,25.05,25.05
